chrom,start,end,tf,score,strand,region
chr3,184362733,184362743,ZNF281,602,+,chr3:184362585-184363185
chr3,184362733,184362743,ZNF148,602,-,chr3:184362585-184363185
chr3,184362733,184362744,PATZ1,614,+,chr3:184362585-184363185
chr3,184362790,184362801,TFAP2A,520,-,chr3:184362585-184363185
chr3,184362794,184362814,PRDM9,528,+,chr3:184362585-184363185
chr3,184362801,184362812,ZNF746,614,-,chr3:184362585-184363185
chr3,184362815,184362826,ZNF746,517,-,chr3:184362585-184363185
chr3,184362855,184362870,ZNF775,531,+,chr3:184362585-184363185
chr3,184362938,184362950,ZNF213,530,+,chr3:184362585-184363185
chr3,184362947,184362964,ZNF454,561,+,chr3:184362585-184363185
chr3,184362991,184363000,SP1,541,+,chr3:184362585-184363185
chr3,184362991,184363000,SP2,541,+,chr3:184362585-184363185
chr3,184362991,184363000,SP4,541,+,chr3:184362585-184363185
chr3,184362991,184363000,KLF14,541,+,chr3:184362585-184363185
chr3,184362991,184363000,KLF12,541,+,chr3:184362585-184363185
chr3,184362991,184363000,KLF10,541,+,chr3:184362585-184363185
chr3,184363059,184363073,ZNF530,517,+,chr3:184362585-184363185
chr3,184363100,184363112,ZNF213,590,-,chr3:184362585-184363185
chr3,184363167,184363180,ZNF423,516,+,chr3:184362585-184363185
chr3,184363174,184363184,ZBED4,502,-,chr3:184362585-184363185
chr1,1041344,1041356,NRF1,627,+,chr1:1041216-1041816
chr1,1041344,1041357,ZNF131,652,+,chr1:1041216-1041816
chr1,1041401,1041413,CGGBP1,579,-,chr1:1041216-1041816
chr1,1041404,1041416,CGGBP1,517,-,chr1:1041216-1041816
chr1,1041464,1041478,ZNF135,514,+,chr1:1041216-1041816
chr1,1041509,1041518,NHLH1,541,+,chr1:1041216-1041816
chr1,1041527,1041540,ZNF131,583,+,chr1:1041216-1041816
chr1,1041652,1041666,ZNF606,502,+,chr1:1041216-1041816
chr1,1041686,1041702,ZNF732,562,+,chr1:1041216-1041816
chr1,1041733,1041749,ZNF732,562,+,chr1:1041216-1041816
chr1,1041748,1041757,ZBTB8A,511,+,chr1:1041216-1041816
chr1,1041780,1041796,ZNF732,562,+,chr1:1041216-1041816
chr1,1041795,1041804,ZBTB8A,511,+,chr1:1041216-1041816
chr9,19452054,19452067,DMRTB1,507,+,chr9:19451905-19452505
chr9,19452108,19452125,ZNF76,605,-,chr9:19451905-19452505
chr9,19452166,19452188,ZNF260,625,-,chr9:19451905-19452505
chr9,19452171,19452181,DMRTA1,517,+,chr9:19451905-19452505
chr9,19452288,19452300,ZFP3,528,+,chr9:19451905-19452505
chr9,19452365,19452384,BACH2,511,-,chr9:19451905-19452505
chr9,19452392,19452404,PHOX2B,622,+,chr9:19451905-19452505
chr12,101946239,101946259,ZNF251,546,+,chr12:101946204-101946804
chr12,101946272,101946281,ZNF652,541,+,chr12:101946204-101946804
chr12,101946523,101946535,MEF2D,511,-,chr12:101946204-101946804
chr12,101946558,101946568,ZNF362,506,-,chr12:101946204-101946804
chr12,101946578,101946590,ETV5::FOXI1,500,+,chr12:101946204-101946804
chr12,101946587,101946604,NR1H2::RXRA,544,+,chr12:101946204-101946804
chr12,101946589,101946602,NR2F6,527,+,chr12:101946204-101946804
chr12,101946720,101946736,NR1H3::RXRA,516,+,chr12:101946204-101946804
chr12,101946720,101946737,RARG,538,-,chr12:101946204-101946804
chr12,101946720,101946738,THRB,543,+,chr12:101946204-101946804
chr12,101946750,101946764,ZNF135,516,+,chr12:101946204-101946804
chr12,101946792,101946802,ZNF362,524,-,chr12:101946204-101946804
chr12,101946793,101946803,ZNF362,602,-,chr12:101946204-101946804
chr12,101946794,101946804,ZNF362,602,-,chr12:101946204-101946804
chr2,65265067,65265081,GLIS3,519,-,chr2:65264969-65265569
chr2,65265145,65265159,ZNF699,625,+,chr2:65264969-65265569
chr2,65265246,65265261,CTCF,643,+,chr2:65264969-65265569
chr2,65265260,65265272,PROX1,592,-,chr2:65264969-65265569
chr2,65265260,65265272,PROX1,622,+,chr2:65264969-65265569
chr19,34180606,34180615,ZNF18,511,-,chr19:34180600-34181200
chr19,34180606,34180617,TBX20,562,-,chr19:34180600-34181200
chr19,34180607,34180616,TBX2,541,-,chr19:34180600-34181200
chr19,34180607,34180616,EOMES,541,-,chr19:34180600-34181200
chr19,34180607,34180616,TBR1,541,-,chr19:34180600-34181200
chr19,34180607,34180616,TBX18,541,-,chr19:34180600-34181200
chr19,34180607,34180616,TBX3,541,-,chr19:34180600-34181200
chr19,34180607,34180616,TBX6,541,-,chr19:34180600-34181200
chr19,34180607,34180617,TBX21,554,+,chr19:34180600-34181200
chr19,34180612,34180621,ZKSCAN1,511,-,chr19:34180600-34181200
chr19,34180888,34180898,TPRX1,524,-,chr19:34180600-34181200
chr19,34180890,34180906,IRF2,507,-,chr19:34180600-34181200
chr19,34180945,34180955,WT1,506,+,chr19:34180600-34181200
chr19,34181001,34181013,ZNF677,652,+,chr19:34180600-34181200
chr19,34181003,34181013,ZNF568,602,+,chr19:34180600-34181200
chr19,34181102,34181119,PGR,507,+,chr19:34180600-34181200
chr19,34181110,34181122,ZNF677,632,-,chr19:34180600-34181200
chr19,34181130,34181140,GLI1,502,+,chr19:34180600-34181200
chr7,35800736,35800750,KLF17,520,+,chr7:35800730-35801330
chr7,35800884,35800897,ZFP42,503,+,chr7:35800730-35801330
chr7,35800979,35800989,ZBTB33,602,+,chr7:35800730-35801330
chr7,35800979,35800989,ZBTB33,602,-,chr7:35800730-35801330
chr7,35800979,35800989,BANP,602,+,chr7:35800730-35801330
chr7,35800979,35800989,BANP,602,-,chr7:35800730-35801330
chr7,35801025,35801045,PRDM9,546,+,chr7:35800730-35801330
chr7,35801027,35801038,SP8,544,-,chr7:35800730-35801330
chr7,35801028,35801038,SP9,554,-,chr7:35800730-35801330
chr7,35801028,35801038,ZNF281,571,+,chr7:35800730-35801330
chr7,35801028,35801038,ZNF148,506,-,chr7:35800730-35801330
chr7,35801028,35801039,KLF16,532,-,chr7:35800730-35801330
chr7,35801028,35801039,PATZ1,662,+,chr7:35800730-35801330
chr7,35801028,35801039,KLF8,530,+,chr7:35800730-35801330
chr7,35801029,35801038,SP1,541,+,chr7:35800730-35801330
chr7,35801029,35801038,SP2,541,+,chr7:35800730-35801330
chr7,35801029,35801038,SP4,541,+,chr7:35800730-35801330
chr7,35801029,35801038,KLF14,541,+,chr7:35800730-35801330
chr7,35801029,35801038,KLF12,541,+,chr7:35800730-35801330
chr7,35801029,35801038,KLF10,541,+,chr7:35800730-35801330
chr7,35801032,35801052,PRDM9,558,+,chr7:35800730-35801330
chr7,35801197,35801213,ZNF347,513,-,chr7:35800730-35801330
chr7,35801199,35801209,ZNF281,602,+,chr7:35800730-35801330
chr7,35801199,35801209,ZNF148,602,-,chr7:35800730-35801330
chr7,35801199,35801210,KLF8,520,+,chr7:35800730-35801330
chr7,35801228,35801242,ZNF93,554,-,chr7:35800730-35801330
chr1,206635357,206635373,ZNF460,535,+,chr1:206635156-206635756
chr1,206635422,206635432,KLF5,602,+,chr1:206635156-206635756
chr1,206635422,206635433,KLF16,510,+,chr1:206635156-206635756
chr1,206635422,206635433,SP3,516,+,chr1:206635156-206635756
chr1,206635422,206635433,PATZ1,532,-,chr1:206635156-206635756
chr1,206635422,206635433,KLF8,632,-,chr1:206635156-206635756
chr1,206635423,206635432,SP1,541,-,chr1:206635156-206635756
chr1,206635423,206635432,SP2,541,-,chr1:206635156-206635756
chr1,206635423,206635432,SP4,541,-,chr1:206635156-206635756
chr1,206635423,206635432,KLF14,541,-,chr1:206635156-206635756
chr1,206635423,206635432,KLF12,541,-,chr1:206635156-206635756
chr1,206635423,206635432,KLF10,541,-,chr1:206635156-206635756
chr1,206635482,206635491,RFX6,541,-,chr1:206635156-206635756
chr1,206635482,206635495,RFX4,633,+,chr1:206635156-206635756
chr1,206635482,206635495,RFX4,657,-,chr1:206635156-206635756
chr1,206635499,206635519,PRDM9,505,-,chr1:206635156-206635756
chr1,206635502,206635511,ZNF648,511,+,chr1:206635156-206635756
chr1,206635504,206635515,PATZ1,550,-,chr1:206635156-206635756
chr1,206635505,206635515,ZNF148,554,+,chr1:206635156-206635756
chr1,206635509,206635518,SP2,511,-,chr1:206635156-206635756
chr1,206635537,206635546,ZFP809,511,+,chr1:206635156-206635756
chr1,206635539,206635551,ZNF213,504,-,chr1:206635156-206635756
chr1,206635641,206635656,ZNF836,688,+,chr1:206635156-206635756
chr1,206635708,206635717,ZNF708,541,-,chr1:206635156-206635756
chr19,58394434,58394447,ZNF423,541,-,chr19:58394358-58394958
chr19,58394473,58394485,ZSCAN25,532,-,chr19:58394358-58394958
chr19,58394685,58394699,ZNF135,509,+,chr19:58394358-58394958
chr19,58394689,58394701,ZFP3,599,+,chr19:58394358-58394958
chr19,58394768,58394777,ZNF766,511,+,chr19:58394358-58394958
chr19,58394880,58394895,NR2F6,516,-,chr19:58394358-58394958
chr19,58394880,58394895,RARG,509,-,chr19:58394358-58394958
chr19,58394880,58394896,RARB,535,-,chr19:58394358-58394958
chr19,58394895,58394910,ZNF816,509,+,chr19:58394358-58394958
chr19,58394897,58394909,ZBTB24,526,-,chr19:58394358-58394958
chr19,58394912,58394924,MAFG,524,-,chr19:58394358-58394958
chr19,58394912,58394925,MAF,539,+,chr19:58394358-58394958
chr19,58394912,58394925,MAFA,531,-,chr19:58394358-58394958
chr19,58394913,58394923,MAFK,541,-,chr19:58394358-58394958
chr19,58394913,58394925,MAFG,549,+,chr19:58394358-58394958
chr19,58394943,58394953,PRDM13,554,-,chr19:58394358-58394958
chr6,44246784,44246800,ZNF814,503,+,chr6:44246711-44247311
chr6,44246794,44246809,RXRA::VDR,528,+,chr6:44246711-44247311
chr6,44246913,44246924,EGR3,514,-,chr6:44246711-44247311
chr6,44246914,44246924,EGR1,506,-,chr6:44246711-44247311
chr6,44246942,44246953,PATZ1,511,-,chr6:44246711-44247311
chr6,44246942,44246953,KLF8,592,-,chr6:44246711-44247311
chr6,44246943,44246952,SP1,541,-,chr6:44246711-44247311
chr6,44246943,44246952,SP2,541,-,chr6:44246711-44247311
chr6,44246943,44246952,SP4,541,-,chr6:44246711-44247311
chr6,44246943,44246952,KLF14,541,-,chr6:44246711-44247311
chr6,44246943,44246952,KLF12,541,-,chr6:44246711-44247311
chr6,44246943,44246952,KLF10,541,-,chr6:44246711-44247311
chr6,44246943,44246953,SP9,554,+,chr6:44246711-44247311
chr6,44246943,44246953,ZNF281,571,-,chr6:44246711-44247311
chr6,44246943,44246953,ZNF148,506,+,chr6:44246711-44247311
chr6,44246943,44246954,SP8,544,+,chr6:44246711-44247311
chr6,44246968,44246977,FOSL1::JUND,511,+,chr6:44246711-44247311
chr6,44246968,44246977,CREB3L4,511,+,chr6:44246711-44247311
chr6,44246968,44246978,FOSL2::JUND,502,-,chr6:44246711-44247311
chr6,44246992,44247001,ASCL1,541,-,chr6:44246711-44247311
chr6,44246993,44247004,ZNF215,522,+,chr6:44246711-44247311
chr6,44247042,44247051,ZBTB8A,541,+,chr6:44246711-44247311
chr6,44247176,44247186,TPRX1,602,-,chr6:44246711-44247311
chr19,57280705,57280719,E2F7,570,-,chr19:57280676-57281276
chr19,57280752,57280762,KLF5,532,+,chr19:57280676-57281276
chr19,57280753,57280762,KLF14,511,-,chr19:57280676-57281276
chr19,57280753,57280762,KLF12,511,-,chr19:57280676-57281276
chr19,57280807,57280819,CGGBP1,523,-,chr19:57280676-57281276
chr19,57280856,57280869,ZNF841,567,-,chr19:57280676-57281276
chr19,57280871,57280882,MEF2C,516,-,chr19:57280676-57281276
chr19,57280921,57280932,ZNF680,526,-,chr19:57280676-57281276
chr19,57280950,57280967,KLF13,502,-,chr19:57280676-57281276
chr19,57281041,57281054,ZNF184,558,-,chr19:57280676-57281276
chr19,57281214,57281225,PRDM15,554,-,chr19:57280676-57281276
chr19,57281230,57281243,SPIB,529,+,chr19:57280676-57281276
chr19,57281231,57281241,GABPA,502,+,chr19:57280676-57281276
chr19,57281252,57281272,ZNF623,563,-,chr19:57280676-57281276
chr19,45039123,45039139,ZNF460,500,+,chr19:45039107-45039707
chr19,45039124,45039138,ZNF135,710,+,chr19:45039107-45039707
chr19,45039166,45039176,ZNF257,532,-,chr19:45039107-45039707
chr19,45039236,45039246,SREBF1,524,+,chr19:45039107-45039707
chr19,45039258,45039267,TFAP2A,541,+,chr19:45039107-45039707
chr19,45039258,45039267,TFAP2B,511,-,chr19:45039107-45039707
chr19,45039258,45039267,TFAP2B,541,+,chr19:45039107-45039707
chr19,45039258,45039267,TFAP2C,541,-,chr19:45039107-45039707
chr19,45039258,45039267,TFAP2E,511,-,chr19:45039107-45039707
chr19,45039258,45039267,TFAP2E,541,+,chr19:45039107-45039707
chr19,45039339,45039356,KLF13,519,+,chr19:45039107-45039707
chr19,45039340,45039350,KLF5,602,+,chr19:45039107-45039707
chr19,45039340,45039351,KLF16,602,+,chr19:45039107-45039707
chr19,45039340,45039351,SP3,571,+,chr19:45039107-45039707
chr19,45039340,45039351,PATZ1,632,-,chr19:45039107-45039707
chr19,45039340,45039351,KLF8,662,-,chr19:45039107-45039707
chr19,45039341,45039350,SP1,541,-,chr19:45039107-45039707
chr19,45039341,45039350,SP2,541,-,chr19:45039107-45039707
chr19,45039341,45039350,SP4,541,-,chr19:45039107-45039707
chr19,45039341,45039350,KLF14,541,-,chr19:45039107-45039707
chr19,45039341,45039350,KLF12,541,-,chr19:45039107-45039707
chr19,45039341,45039350,KLF10,541,-,chr19:45039107-45039707
chr19,45039341,45039351,SP9,554,+,chr19:45039107-45039707
chr19,45039341,45039351,ZNF281,571,-,chr19:45039107-45039707
chr19,45039341,45039351,ZNF148,506,+,chr19:45039107-45039707
chr19,45039341,45039352,SP8,544,+,chr19:45039107-45039707
chr19,45039356,45039366,ZNF362,602,+,chr19:45039107-45039707
chr19,45039357,45039367,ZNF362,602,+,chr19:45039107-45039707
chr19,45039369,45039379,ZNF362,517,+,chr19:45039107-45039707
chr19,45039371,45039381,ZNF362,602,+,chr19:45039107-45039707
chr19,45039431,45039445,ZNF606,553,+,chr19:45039107-45039707
chr19,45039457,45039467,ZNF281,506,-,chr19:45039107-45039707
chr19,45039476,45039486,KLF11,506,+,chr19:45039107-45039707
chr19,45039476,45039486,SP9,517,+,chr19:45039107-45039707
chr19,45039646,45039657,SP3,502,+,chr19:45039107-45039707
chr19,45039656,45039673,RARA::RXRA,530,-,chr19:45039107-45039707
chr19,45039664,45039678,ZNF135,509,+,chr19:45039107-45039707
chr19,47794430,47794439,SALL3,511,+,chr19:47794425-47795025
chr19,47794700,47794713,ZNF423,503,-,chr19:47794425-47795025
chr19,47794768,47794783,NR2F1,513,+,chr19:47794425-47795025
chr19,47794768,47794783,NR2F6,546,+,chr19:47794425-47795025
chr19,47794789,47794805,ZNF470,506,+,chr19:47794425-47795025
chr19,47794817,47794831,ZNF721,520,-,chr19:47794425-47795025
chr19,47794933,47794943,RORA,502,-,chr19:47794425-47795025
chr19,47794937,47794947,ZNF362,541,-,chr19:47794425-47795025
chr19,47794938,47794948,ZNF362,602,-,chr19:47794425-47795025
chr19,47794938,47794956,ZFP28,540,+,chr19:47794425-47795025
chr19,47794939,47794949,ZNF362,602,-,chr19:47794425-47795025
chr19,47794940,47794950,ZNF362,602,-,chr19:47794425-47795025
chr19,47794941,47794951,ZNF362,602,-,chr19:47794425-47795025
chr19,47794942,47794952,ZNF362,602,-,chr19:47794425-47795025
chr19,47794943,47794953,ZNF362,602,-,chr19:47794425-47795025
chr19,47794944,47794954,ZNF362,602,-,chr19:47794425-47795025
chr19,47794945,47794955,ZNF362,602,-,chr19:47794425-47795025
chr19,47794971,47794980,KLF6,541,-,chr19:47794425-47795025
chr19,47795005,47795021,ZNF460,776,-,chr19:47794425-47795025
chr19,47795006,47795020,ZNF135,525,-,chr19:47794425-47795025
chr17,50185167,50185177,ZNF449,506,+,chr17:50185135-50185735
chr17,50185179,50185194,ZNF850,532,+,chr17:50185135-50185735
chr17,50185240,50185260,ZNF354A,501,-,chr17:50185135-50185735
chr17,50185242,50185255,HNF1A,520,-,chr17:50185135-50185735
chr17,50185242,50185260,ZFP28,562,+,chr17:50185135-50185735
chr17,50185243,50185254,FOXC2,513,-,chr17:50185135-50185735
chr17,50185244,50185258,FOXD3,537,-,chr17:50185135-50185735
chr17,50185248,50185268,ZNF354A,522,-,chr17:50185135-50185735
chr17,50185255,50185265,ZNF362,554,-,chr17:50185135-50185735
chr17,50185256,50185266,ZNF362,541,-,chr17:50185135-50185735
chr17,50185257,50185267,ZNF362,602,-,chr17:50185135-50185735
chr17,50185258,50185268,ZNF362,602,-,chr17:50185135-50185735
chr17,50185259,50185269,ZNF362,602,-,chr17:50185135-50185735
chr17,50185259,50185277,ZFP28,540,+,chr17:50185135-50185735
chr17,50185260,50185270,ZNF362,602,-,chr17:50185135-50185735
chr17,50185260,50185278,ZFP28,505,+,chr17:50185135-50185735
chr17,50185261,50185271,ZNF362,602,-,chr17:50185135-50185735
chr17,50185262,50185272,ZNF362,602,-,chr17:50185135-50185735
chr17,50185263,50185273,ZNF362,602,-,chr17:50185135-50185735
chr17,50185264,50185274,ZNF362,602,-,chr17:50185135-50185735
chr17,50185265,50185275,ZNF362,602,-,chr17:50185135-50185735
chr17,50185266,50185276,ZNF362,602,-,chr17:50185135-50185735
chr17,50185373,50185382,HNF4A,541,+,chr17:50185135-50185735
chr17,50185373,50185382,HNF4G,541,+,chr17:50185135-50185735
chr17,50185445,50185460,ZNF282,523,-,chr17:50185135-50185735
chr17,50185565,50185574,ZFTA,541,+,chr17:50185135-50185735
chr17,50185650,50185660,KLF5,571,-,chr17:50185135-50185735
chr17,50185655,50185664,SP1,511,+,chr17:50185135-50185735
chr17,50185655,50185664,SP4,511,+,chr17:50185135-50185735
chr17,50185704,50185719,ESR2,528,+,chr17:50185135-50185735
chr1,234980615,234980625,ZNF780B,506,+,chr1:234980598-234981198
chr1,234980621,234980630,RUNX1,541,-,chr1:234980598-234981198
chr1,234980621,234980630,BCL11B,511,+,chr1:234980598-234981198
chr1,234980657,234980674,RARG,513,+,chr1:234980598-234981198
chr1,234980666,234980682,RARB,534,+,chr1:234980598-234981198
chr1,234980667,234980682,RARG,515,+,chr1:234980598-234981198
chr1,234980667,234980685,RARA,608,+,chr1:234980598-234981198
chr1,234980668,234980683,RXRA::VDR,569,+,chr1:234980598-234981198
chr1,234980668,234980683,NR1I2,521,-,chr1:234980598-234981198
chr1,234980706,234980718,NR2F1,565,+,chr1:234980598-234981198
chr1,234980708,234980725,RARA::RXRA,501,+,chr1:234980598-234981198
chr1,234980708,234980725,RARA,534,+,chr1:234980598-234981198
chr1,234980708,234980725,RARA::RXRG,617,+,chr1:234980598-234981198
chr1,234980760,234980772,TCF7L1,502,+,chr1:234980598-234981198
chr1,234980792,234980804,INSM1,662,-,chr1:234980598-234981198
chr1,234980827,234980837,MAFK,511,-,chr1:234980598-234981198
chr1,234980868,234980881,SPI1,575,-,chr1:234980598-234981198
chr1,234980868,234980881,SPIB,574,+,chr1:234980598-234981198
chr1,234980869,234980878,EHF,511,+,chr1:234980598-234981198
chr1,234980990,234980999,ZNF18,541,+,chr1:234980598-234981198
chr1,234981010,234981031,ZNF16,568,-,chr1:234980598-234981198
chr1,234981024,234981034,ZNF281,532,-,chr1:234980598-234981198
chr1,234981070,234981084,ZNF530,561,-,chr1:234980598-234981198
chr1,234981079,234981097,THRA,539,+,chr1:234980598-234981198
chr1,234981080,234981097,RARG,524,-,chr1:234980598-234981198
chr1,234981080,234981098,THRB,594,+,chr1:234980598-234981198
chr1,234981090,234981099,ESRRA,511,-,chr1:234980598-234981198
chr4,82428164,82428175,IRF1,550,-,chr4:82428081-82428681
chr4,82428362,82428375,HOXD12::ELK1,509,-,chr4:82428081-82428681
chr4,82428433,82428443,FOXQ1,554,-,chr4:82428081-82428681
chr4,82428519,82428533,ZNF250,510,+,chr4:82428081-82428681
chr4,82428566,82428577,FOXC1,571,-,chr4:82428081-82428681
chr4,82428566,82428577,FOXB1,571,-,chr4:82428081-82428681
chr4,82428566,82428577,FOXC2,550,-,chr4:82428081-82428681
chr4,82428567,82428577,FOXL2,571,-,chr4:82428081-82428681
chr6,33276911,33276924,ZNF841,529,+,chr6:33276809-33277409
chr6,33276942,33276956,ZNF699,559,+,chr6:33276809-33277409
chr6,33276993,33277003,ZNF610,541,-,chr6:33276809-33277409
chr6,33277078,33277087,ELK4,511,+,chr6:33276809-33277409
chr6,33277107,33277120,TFAP4::ETV1,507,+,chr6:33276809-33277409
chr6,33277138,33277149,PATZ1,524,+,chr6:33276809-33277409
chr6,33277142,33277152,WT1,571,-,chr6:33276809-33277409
chr6,33277144,33277154,ZNF281,602,+,chr6:33276809-33277409
chr6,33277144,33277154,ZNF148,602,-,chr6:33276809-33277409
chr6,33277144,33277155,KLF16,516,-,chr6:33276809-33277409
chr6,33277144,33277155,PATZ1,602,+,chr6:33276809-33277409
chr6,33277144,33277155,KLF8,592,+,chr6:33276809-33277409
chr6,33277145,33277155,KLF5,517,-,chr6:33276809-33277409
chr6,33277203,33277213,ZFX,571,-,chr6:33276809-33277409
chr6,33277253,33277262,NHLH1,541,+,chr6:33276809-33277409
chr6,33277258,33277291,CTCF,633,+,chr6:33276809-33277409
chr6,33277270,33277281,PATZ1,511,-,chr6:33276809-33277409
chr6,33277270,33277281,KLF8,592,-,chr6:33276809-33277409
chr6,33277271,33277280,SP1,541,-,chr6:33276809-33277409
chr6,33277271,33277280,SP2,541,-,chr6:33276809-33277409
chr6,33277271,33277280,SP4,541,-,chr6:33276809-33277409
chr6,33277271,33277280,KLF14,541,-,chr6:33276809-33277409
chr6,33277271,33277280,KLF12,541,-,chr6:33276809-33277409
chr6,33277271,33277280,KLF10,541,-,chr6:33276809-33277409
chr6,33277271,33277281,SP9,554,+,chr6:33276809-33277409
chr6,33277271,33277281,ZNF281,571,-,chr6:33276809-33277409
chr6,33277271,33277281,ZNF148,506,+,chr6:33276809-33277409
chr6,33277271,33277282,SP8,519,+,chr6:33276809-33277409
chr6,33277276,33277289,ZNF423,577,-,chr6:33276809-33277409
chr6,33277312,33277328,ZNF460,593,+,chr6:33276809-33277409
chr6,33277325,33277335,KLF3,602,-,chr6:33276809-33277409
chr9,130875026,130875037,PRDM5,602,+,chr9:130874737-130875337
chr9,130875123,130875137,ZNF471,518,+,chr9:130874737-130875337
chr9,130875128,130875146,EWSR1-FLI1,604,-,chr9:130874737-130875337
chr9,130875136,130875150,ZNF471,526,+,chr9:130874737-130875337
chr9,130875180,130875192,ZNF213,564,+,chr9:130874737-130875337
chr9,130875195,130875208,MYPOP,549,+,chr9:130874737-130875337
chr9,130875221,130875237,ZNF460,608,+,chr9:130874737-130875337
